0.0015103,0.0021504,0.0032157,0.0034331,0.00048926,0
0.0012696,0.0016039,0.0027095,0.0020847,0,0
0.00052333,0.0013125,0.0032482,0.0068742,0.00011109,0
0.00085669,0.0012649,0.0016921,0.0004899,0,0
0.0015304,0.002442,0.00468,0.0050965,0,0
0.0041011,0.0051615,0.0062049,0.00020011,0,0
0.001961,0.0034986,0.006908,0.0033084,0,0
0.0015954,0.0021388,0.0032847,0.00011728,0,0
0.0035936,0.0042308,0.0041925,0.00097834,0,0
0.00442,0.0057363,0.005949,0.0015809,0,0
0.0035432,0.0047673,0.0062911,0.0026467,0,0
0.0046541,0.0074896,0.0060002,0.00018489,0,0
0.00012646,2.0724e-05,5.8762e-06,0,0,0
0.0035727,0.0053815,0.0039139,0.00022681,0,0
0.00075813,0.002397,0.0020305,0.000963,0,0
0.00036068,0.00042989,0.00090439,1.3025e-05,0,0
0.00060142,0.00049907,0,0,0,0
0.00046132,0.00032188,8.7804e-05,-7.921e-18,0,0
0.00016262,0.00033879,0.00096365,0.00037464,0,0
0.00025653,0.00069164,0.0024657,0.0032186,0,0
0.0012796,0.0033642,0.0057342,0.0060516,2.8089e-05,0
0.00081611,0.0014638,0.0022468,0.0053397,0.00015384,0
0.00020821,0.00041076,0.00047678,0,0,0
0.00048911,0.00025439,0,0,0,0
0.00011638,0.00011654,0,0,0,0
4.2149e-05,7.9777e-05,4.6981e-05,0,0,0
0.00074488,0.0013923,0.0016634,0.002176,0,0
7.7282e-05,0.0001107,5.6947e-05,0,0,0
0.00031306,0.00068265,0.0014481,0,0,0
3.2932e-17,-4.2957e-21,0,0,0,0
8.9424e-05,9.0916e-05,0,0,0,0
0.00083248,0.0013496,0.0012734,0.00046119,0,0
0.00059578,0.0022633,0.00090188,0,0,0
0.0044224,0.0061803,0.0074401,0.0068658,0.00090775,0
0.004663,0.0060499,0.0055768,0.0012926,0,0
0.0038917,0.005907,0.0070548,0.0030391,0,0
0.0045932,0.0045736,0.0029296,0.00032209,0,0
0.0040879,0.003958,0.0040455,0.0017121,0,0
0.0048421,0.0020541,0.00011968,0,0,0
0.0049803,0.0059176,0.0040569,0.00012568,0,0
0.007883,0.0072684,0.003604,1.1285e-05,0,0
0.0012943,0.00094266,0.00059651,4.5549e-05,0,0
0.0006999,0.0002853,6.8311e-05,0,0,0
0.00022549,0.00015322,4.3026e-05,2.1859e-06,0,0
0.0003903,0.00027584,0.00012002,1.5734e-05,-1.3111e-18,0
0.00059596,0.00015272,-3.0441e-21,0,0,0
0.00021486,8.8684e-05,3.3541e-05,-4.2493e-18,0,0
0.0002549,0.00018227,4.6952e-05,5.0866e-06,-1.4787e-18,0
0.0003606,0,0,0,0,0
0.0010931,0,0,0,0,0
0.00035989,8.4157e-05,-3.7862e-17,0,0,0
0.00025282,1.6725e-16,0,0,0,0
0.00027403,7.3855e-05,0,0,0,0
0.0010127,-3.999e-21,0,0,0,0
0.0024415,0.0022625,0.00023851,0,0,0
0.0020772,0.0013835,0.00046215,0,0,0
0.00054928,0.00053296,0.00022963,-3.8356e-17,0,0
0.00072695,0.0023942,0.0015443,0,0,0
0.0006063,0.0014815,0.0036148,0.0017927,0,0
0.00010906,6.5733e-05,3.154e-06,0,0,0
0.0031632,0.0034967,0.0019201,0.00018818,0,0
0.00034551,0.00035755,4.2447e-05,0,0,0
0.00063442,0.0011304,0.001494,0.0023819,0.00042078,0
0.0024283,0.0055462,0.0014237,2.1466e-05,0,0
0.0016426,0.0033102,0.0053023,0.0050091,1.3809e-05,0
0.00017034,4.5567e-05,0,0,0,0
0.0013508,0.0032238,0.0034824,0.0022888,0,0
0.00060116,0.00035359,0.00013761,0,0,0
0.0037432,0.0052369,0.0046891,0.0019473,0,0
3.9305e-05,0.00011723,0.00015584,5.6399e-06,1.9488e-22,5.0157e-22
0.0004574,0.0003852,0.00010284,0,0,0
0.0023023,0.00013639,0,0,0,0
0.00025636,0.00059706,0.0011159,0.0042012,0,0
0.00027,0.00063669,0.001226,0.0022797,0.00091196,0
0.00031601,0.00078068,0.0013712,0.0033914,0.0010067,0
0.00049556,0.0010813,0.00053656,0,0,0
0.00011436,0.00035233,0.00023904,0.00011843,0,0
0.00015864,0.00044476,0.00051688,0.00031784,0,0
0.00011737,0.00027476,0.00029971,1.8438e-05,0,0
0.0023237,0.0046284,0.006717,0.0045573,0,0
0.00058371,0.0013338,0.003415,0.0032464,0.00011593,0
0.00046348,0.00092222,0.0013988,0.0037219,0.0054937,0
0.00041423,0.0008765,0.0015014,0.0034938,0.0056122,0
0.00033757,0.00080459,0.0013754,0.0025868,0.00028847,2.2826e-05
0.000392,0.00083434,0.0012098,0.0017519,0.0033502,0.0030996
0.00056526,0.0010139,0.0012652,0.0012088,0.00079499,0.00073498
0.00029778,0.00083649,0.0013888,0.0015987,0.0023933,0.00012747
6.9627e-05,0.00012933,0.00012431,1.2126e-05,6.3657e-19,0
0.00057847,0.0011502,0.0018019,0.0025606,0.0032609,0
0.00016273,0.00026264,0.00021773,1.4691e-05,4.631e-18,0
0.00050999,0.0010351,0.0014572,0.0021364,0.0036968,0
0.00069549,0.0010143,0.001542,0.0012042,3.7119e-05,0
0.00039294,0.0010302,0.0017611,0.0022369,0.0010424,0
0.00012115,3.2954e-05,0,0,0,0
0.00062693,0.0012627,0.0021086,0.0030245,0.00012137,0
0.00010542,2.0728e-05,0,0,0,0
0.00097787,0.0022853,0.0015104,0,0,0
0.0001856,0.00012521,0,0,0,0
0.00038458,0.00090461,0.0015045,0.0019118,0.0012747,0
0.00019541,1.562e-05,0,0,0,0
0.00012642,0.00023728,6.9987e-05,0,0,0
0.00058133,0.0011919,0.001974,0.0029114,0.0012634,0
0.0007698,0.0012219,0.001676,0.0017398,0.00039407,0
0.00013016,0.00040584,0.00085833,0.0011078,0.0014667,0.0017303
0.00013823,0.00036775,0.0012965,0.0015794,0,0
7.2303e-05,0.00024536,0.00050989,0.00072673,0.00082558,0.0022677
3.9778e-05,0.00011667,0.00027099,0.00043626,0.00047486,0.0012102
2.1938e-05,6.0505e-05,2.3242e-05,0,0,0
0.00014632,0.00053327,0.0009751,0.001751,0.0016031,0.0010152
0.00015558,0.00052942,0.00092271,0.0012743,0.0012794,0.0026271
3.6045e-05,9.716e-05,0.00016897,2.6293e-05,0,0
0.00025276,0.00065853,0.0013294,0.0018503,0.0031815,0.0023156
0.00013265,0.0003847,0.00076272,0.0011587,0.0013361,0.0017751
0.00024562,0.0007041,0.0013814,0.002057,0.0027275,0.00081329
0.00037507,0.0010555,0.0015714,0.0020835,0.0020035,0.00037991
0.0021219,0.0064676,0.0033284,0,0,0
0.0042083,0.0048846,0.0025106,1.0885e-05,0,0
0.0028027,0.0038081,0.0032873,0.0017213,0.00013098,0
0.0016432,0.001234,0.00044542,0,0,0
0.0036935,0.0036355,0.0031344,0.0012288,0,0
0.0039822,0.0049451,0.0047681,0.003066,0.00020644,0
0.0048791,0.0048293,0.0044477,0.0023612,0.00012628,0
0.0021444,0.0035672,0.0054784,0.0047255,0.00032271,0
0.0031568,0.0035575,0.0036993,0.0014673,1.9738e-06,0
0.00042884,0.0010774,0.0017047,0.0026279,0.0037828,0.0065716
0.00019182,0.00035799,2.6081e-05,-9.433e-18,0,0
6.054e-05,8.0346e-05,4.4965e-05,1.7441e-05,3.8934e-18,0
1.8551e-05,6.3072e-05,0.00012834,6.7422e-05,5.8975e-06,1.9929e-18
0.0004377,0.00024414,8.1593e-05,2.1065e-18,0,0
0.0042102,0.0050922,0.0049265,0.0035788,0.0012275,0
