0.50188,0.4225,0.18608,0.0069835,4.053e-05,0
0.37061,0.28953,0.18629,0.015725,0,0
0.54456,0.44851,0.2392,0.024702,4.7976e-05,0
0.42289,0.22971,0.054593,0.0021526,0,0
0.52298,0.47982,0.30281,0.057381,0,0
0.51479,0.44988,0.27925,0.0038844,0,0
0.55395,0.52896,0.41766,0.061695,0,0
0.47594,0.31168,0.14496,0.0016658,0,0
0.49193,0.37037,0.23529,0.030217,0,0
0.5883,0.5233,0.35178,0.054057,0,0
0.57028,0.50329,0.40275,0.098038,0,0
0.57291,0.46536,0.24586,0.0067732,0,0
0.027354,0.0022168,0.00035674,0,0,0
0.6091,0.39955,0.20016,0.010691,0,0
0.60363,0.40885,0.26718,0.05176,0,0
0.54212,0.18655,0.069103,0.00055183,0,0
0.59794,0.078114,0,0,0,0
0.027813,0.015625,0.0043502,-3.573e-16,0,0
0.68952,0.31661,0.21309,0.014664,0,0
0.80638,0.5871,0.45957,0.12539,0,0
0.71219,0.54389,0.43562,0.17541,0.00059009,0
0.66568,0.57064,0.46437,0.24426,0.0029291,0
0.17127,0.17121,0.029187,0,0,0
0.24029,0.022396,0,0,0,0
0.045618,0.0055684,0,0,0,0
0.035399,0.022381,0.0055612,0,0,0
0.60815,0.54061,0.40611,0.156,0,0
0.078474,0.07249,0.020498,0,0,0
0.50159,0.29323,0.10775,0,0,0
1.8633e-14,-1.5861e-18,0,0,0,0
0.036533,0.012472,0,0,0,0
0.56189,0.44755,0.26861,0.046581,0,0
0.61597,0.31593,0.069282,0,0,0
0.63914,0.61071,0.55717,0.3812,0.043756,0
0.64383,0.51771,0.36297,0.066109,0,0
0.69336,0.58352,0.47444,0.16536,0,0
0.52227,0.39251,0.218,0.019157,0,0
0.53566,0.3709,0.23336,0.0675,0,0
0.51098,0.12,0.0056502,0,0,0
0.59961,0.48995,0.23197,0.004405,0,0
0.56006,0.37237,0.13666,0.00055932,0,0
0.15695,0.080593,0.038455,0.0024957,0,0
0.12814,0.014336,0.0035507,0,0,0
0.053155,0.021259,0.0043381,0.00013826,0,0
0.049914,0.025681,0.0090135,0.00093974,-6.2027e-17,0
0.073917,0.011267,-2.2857e-19,0,0,0
0.041456,0.0092419,0.0024674,-2.5033e-16,0,0
0.046699,0.020199,0.0044023,0.00035769,-1.0536e-16,0
0.020902,0,0,0,0,0
0.076056,0,0,0,0,0
0.037474,0.0057771,-3.2655e-15,0,0,0
0.019555,1.021e-14,0,0,0,0
0.04214,0.0044971,0,0,0,0
0.083368,-1.9293e-19,0,0,0,0
0.39786,0.10425,0.0083262,0,0,0
0.42592,0.063915,0.016207,0,0,0
0.040936,0.034902,0.014012,-6.7425e-16,0,0
0.66518,0.36094,0.06102,0,0,0
0.69675,0.48571,0.29277,0.057515,0,0
0.033838,0.0088523,0.0002826,0,0,0
0.555,0.30842,0.10527,0.0094008,0,0
0.17407,0.035063,0.0028553,0,0,0
0.78905,0.58338,0.48382,0.26956,0.018171,0
0.64029,0.31839,0.052832,0.0005518,0,0
0.79001,0.61429,0.46879,0.23047,0.00048,0
0.14767,0.0056656,0,0,0,0
0.67206,0.51717,0.30537,0.093359,0,0
0.18591,0.026843,0.0083553,0,0,0
0.62627,0.42685,0.29723,0.10457,0,0
0.11112,0.065963,0.026694,0.0014342,2.7945e-20,1.4869e-20
0.097576,0.043004,0.0072263,0,0,0
0.33491,0.0081007,0,0,0,0
0.85512,0.60611,0.56791,0.33024,0,0
0.90383,0.61923,0.55987,0.28644,0.02626,0
0.82738,0.62712,0.58761,0.38787,0.016272,0
0.45021,0.16414,0.042549,0,0,0
0.27695,0.15133,0.071691,0.010552,0,0
0.5233,0.34269,0.19672,0.032413,0,0
0.24085,0.15594,0.068398,0.0021151,0,0
0.69532,0.58928,0.47941,0.18608,0,0
0.70398,0.454,0.42291,0.18152,0.0028894,0
0.82561,0.63566,0.62401,0.53892,0.18958,0
0.79974,0.63194,0.60453,0.45939,0.22068,0
0.75575,0.5833,0.5184,0.24619,0.016562,0.00049561
0.75404,0.6406,0.60454,0.52298,0.34179,0.05695
0.7082,0.54839,0.4212,0.24238,0.083764,0.011641
0.73673,0.58929,0.51622,0.31053,0.10301,0.0026795
0.08932,0.063403,0.025134,0.0017152,3.6934e-17,0
0.69686,0.62048,0.51092,0.35314,0.10865,0
0.19536,0.11983,0.037538,0.0021947,3.6362e-16,0
0.711,0.64022,0.55679,0.45292,0.16918,0
0.63321,0.47247,0.32935,0.1028,0.0013697,0
0.70217,0.55165,0.42336,0.17579,0.027166,0
0.12673,0.0049969,0,0,0,0
0.69481,0.62068,0.50573,0.20072,0.0061133,0
0.067858,0.0069788,0,0,0,0
0.56938,0.2582,0.072695,0,0,0
0.11365,0.011288,0,0,0,0
0.67356,0.51231,0.36673,0.15808,0.018308,0
0.19397,0.0052789,0,0,0,0
0.16145,0.10043,0.014369,0,0,0
0.64584,0.55648,0.44506,0.26305,0.034798,0
0.60056,0.48263,0.34609,0.13155,0.011075,0
0.73175,0.5656,0.53484,0.30789,0.14753,0.039277
0.70091,0.50669,0.43612,0.14624,0,0
0.77784,0.56763,0.53768,0.35033,0.2267,0.091245
0.66435,0.52429,0.50073,0.32073,0.19394,0.070162
0.12169,0.035213,0.0061081,0,0,0
0.69235,0.56972,0.47167,0.28098,0.11832,0.028271
0.68771,0.55717,0.46792,0.35152,0.24167,0.094485
0.094206,0.077881,0.049822,0.001392,0,0
0.56514,0.4707,0.40373,0.27262,0.15197,0.036127
0.73311,0.54184,0.46286,0.37045,0.23759,0.071344
0.62439,0.51403,0.45783,0.33981,0.16122,0.023499
0.63318,0.52934,0.41521,0.24555,0.08441,0.006183
0.52939,0.34969,0.11022,0,0,0
0.51127,0.40049,0.16507,0.00063621,0,0
0.46952,0.42302,0.29723,0.12138,0.0091758,0
0.55165,0.35677,0.11789,0,0,0
0.51145,0.44724,0.34576,0.089134,0,0
0.50642,0.46618,0.38345,0.20286,0.012607,0
0.37136,0.34029,0.2993,0.14508,0.0066518,0
0.42413,0.41851,0.32993,0.10996,0.0030713,0
0.20575,0.17183,0.12562,0.023766,9.7983e-06,0
0.74921,0.5523,0.49759,0.41099,0.31416,0.12474
0.10382,0.032418,0.0031736,-3.0876e-16,0,0
0.072506,0.026925,0.012323,0.0020015,1.9351e-16,0
0.1024,0.076789,0.049724,0.013,0.00053871,9.9525e-17
0.045528,0.021253,0.0071947,6.5226e-17,0,0
0.15942,0.13154,0.079264,0.023973,0.0014827,0
